hs5	110670667	111217227	type=1
hs5	144132923	144135488	type=1
hs5	164892914	164908788	type=1
hs5	167896490	168022990	type=1
hs5	176062798	178008056	type=1
hs5	17712708	17715744	type=1
hs5	179394831	179402504	type=1
hs5	2955216	3038300	type=1
hs5	6095680	6299770	type=1
hs5	69385645	73135283	type=1
hs5	85147049	85231634	type=1
hs6	101417257	101419501	type=1
hs6	107395842	113249307	type=1
hs6	113978822	114017617	type=1
hs6	129474857	132167569	type=1
hs6	137191477	145303923	type=1
hs6	138135555	147241071	type=1
hs6	148502556	148507306	type=1
hs6	149833953	154730090	type=1
hs6	149942495	149967346	type=1
hs6	150765015	153597395	type=1
hs6	170607034	170743762	type=1
hs6	32482947	32591658	type=1
hs6	32510598	32547136	type=1
hs6	32513736	32575773	type=1
hs6	32523216	32559205	type=1
hs6	32523802	32571260	type=1
hs6	32548485	32573821	type=1
hs6	35786783	35799011	type=1
hs6	43276942	44722904	type=1
hs6	76983402	77076557	type=1
hs6	97505445	102735663	type=1
hs7	102523433	102621462	type=1
hs7	113949181	113956791	type=1
hs7	12873170	19741397	type=1
hs7	142302263	142343282	type=1
hs7	148311722	148345062	type=1
hs7	44157277	46560805	type=1
hs7	70467576	70477824	type=1
hs7	70670161	70749943	type=1
hs7	75010358	75032435	type=1
hs7	76909031	78028800	type=1
hs7	91944444	96326626	type=1
hs8	108818937	108848455	type=1
hs8	119967255	125722924	type=1
hs8	12935970	21807244	type=1
hs8	15495295	15514628	type=1
hs8	25720521	25732346	type=1
hs8	27103052	35259786	type=1
hs8	54341043	56301743	type=1
hs8	57202037	57219614	type=1
hs8	71486985	72881589	type=1
hs8	79488204	79498628	type=1
hs8	79597320	89335093	type=1
hs8	85641987	85664222	type=1
hs8	85773808	85808115	type=1
hs8	85773808	85820306	type=1
hs8	89549317	94389856	type=1
hs9	110580123	110603507	type=1
hs9	124365599	128128843	type=1
hs9	12624009	19707561	type=1
hs9	16938678	18690233	type=1
hs9	27010712	35040301	type=1
hs9	42551788	42573583	type=1
hs9	5187160	7891974	type=1
hs9	62528135	62549954	type=1
hs9	8542404	9649935	type=1
hsX	103453377	103460323	type=1
hsX	123130980	123288580	type=1
hsX	155803249	155987249	type=1
hsX	52510821	52523687	type=1
hsX	52861014	55652526	type=1
hsX	52861014	55652526	type=2
hsX	52861014	55652526	type=2
hsX	65694462	65737807	type=1
hsX	66340669	66390936	type=1
hsX	95942835	95977247	type=1
hsX	96071280	96746774	type=1
hs15	61511975	68872558	type=2
hs7	5107719	5109632	type=2
hs1	74448239	84435815	type=2
hs3	67905262	67909269	type=2
hs20	1877389	6657699	type=2
hs13	40871768	40872748	type=2
hs20	29877360	30882881	type=2
hs20	29764703	29767699	type=2
hs3	174067967	174992643	type=2
hs10	110645020	110654216	type=2
hs3	179959393	183334328	type=2
hs15	52610439	52613912	type=2
hs6	19467564	22797787	type=2
hs1	168629424	168636621	type=2
hs6	32529437	32578771	type=2
hs5	110787896	110789623	type=2
hs8	135271430	142172851	type=2
hs5	122936260	122945854	type=2
hs9	27041084	28943782	type=2
hs9	34726529	34733184	type=2
hs12	51763158	51763502	type=2
hs6	98237515	98237863	type=2
hs11	121767770	131291335	type=3
hs18	5932082	5934528	type=3
hs2	121290797	121293605	type=3
hs1	107830596	109347192	type=3
hs5	65107866	65110520	type=3
hs6	52732689	52741778	type=3
hs1	52024119	57999533	type=3
hs8	92418943	92424852	type=3
hs17	69875935	69884635	type=3
hs2	232713558	237288321	type=3
hs12	129869778	129876473	type=3
hs6	139802756	139806559	type=3
hs2	88412299	89040624	type=3
hs3	115686115	115691678	type=3
hs9	107979517	107986836	type=3
hs4	34401840	34418932	type=3
hs22	25923928	25924539	type=3
hs4	34627681	34628300	type=3
hs6	32487363	32591658	type=3
hs6	32482950	32484886	type=3
hs6	32485549	32485877	type=3
hs6	55984177	63302052	type=3
hs3	169019912	169029221	type=3
hs2	103461161	103462892	type=3
hs7	63009765	68170786	type=3
hs7	98453215	98453527	type=3
hs7	45842747	45849439	type=3
hs8	127753722	134594392	type=3
hs9	2650348	2655876	type=3
hsX	76986703	76998724	type=3
hs3	192080134	193972184	type=4
hs7	111387708	111392194	type=4
hs16	83395531	83404428	type=4
hs12	49856213	49858828	type=4
hs6	32501013	32530979	type=4
hs6	32474493	32474781	type=4
hs6	32482947	32483781	type=4
hs6	32487342	32493143	type=4
