hs1	78619922	78646145	IFI44L
hs1	78649796	78664078	IFI44
hs1	78889764	79282124	ADGRL4
hs1	81306147	81992436	ADGRL2
hs1	83865024	83999150	TTLL7
hs1	84078062	84238498	PRKACB
hs1	84298366	84389957	SAMD13
hs1	84398532	84415018	DNASE2B
hs1	102876467	103108872	COL11A1
hs1	103525691	103555239	RNPC3
hs1	103553815	103579534	AMY2B
hs1	103616811	103625780	AMY2A
hs1	103655290	103664554	AMY1A
hs1	103687415	103696680	AMY1B
hs1	103750406	103758690	AMY1C
hs1	107571161	107965180	VAV3
hs1	108134043	108200849	SLC25A24
hs1	108223341	108244081	NBPF4
hs1	108450282	108471002	NBPF6
hs1	108560089	108644900	FAM102B
hs1	108648290	108661526	HENMT1
hs1	108692310	108702928	PRPF38B
hs1	108712908	108742749	FNDC7
hs1	108746674	108809523	STXBP3
hs1	108815898	108963484	AKNAD1
hs1	108875350	108934545	GPSM2
hs1	108929508	108963457	CLCC1
hs1	108970214	109042113	WDR47
hs1	109062486	109076003	TAF13
hs1	109090764	109096934	TMEM167B
hs1	109105951	109113857	C1orf194
hs1	109113679	109206781	KIAA1324
hs1	109213918	109238182	SARS1
hs1	109249539	109275751	CELSR2
hs1	109279556	109283186	PSRC1
hs1	109292365	109307011	MYBPHL
hs1	109309568	109397918	SORT1
hs1	171248471	171285978	FMO1
hs1	171314183	171342084	FMO4
hs1	171485551	171593511	PRRC2C
hs1	171600621	171638799	MYOCOS
hs1	171635417	171652688	MYOC
hs1	171700160	171742074	VAMP4
hs1	171781660	171814023	EEF1AKNMT
hs1	171841498	172418466	DNM3
hs1	172370189	172444086	PIGC
hs1	172420685	172468831	C1orf105
hs1	172532349	172611833	SUCO
hs1	172659103	172666876	FASLG
hs1	173039960	173050963	TNFSF18
hs1	173183731	173207331	TNFSF4
hs1	173477330	173488815	PRDX6
hs1	173500460	173603072	SLC9C2
hs1	173596060	173669837	AL139142.2
hs1	235109341	235128837	TOMM20
hs1	235131183	235161283	RBM34
hs1	235131634	235328219	ARID4B
hs1	235327350	235344532	GGPS1
hs1	235328570	235448952	TBCE
hs1	235367360	235452443	TBCE
hs1	235447190	235504452	B3GALNT2
hs1	235547685	235650754	GNG4
hs1	235661041	235883640	LYST
hs1	235975830	236065109	NID1
hs1	236142505	236221865	GPR137B
hs1	236215101	236281958	ERO1B
hs1	245749342	246507312	SMYD3
hs2	36355778	36551135	CRIM1
hs2	36531805	36646087	FEZ2
hs2	36696690	36814792	VIT
hs2	36837698	36966536	STRN
hs2	36968383	37084372	HEATR5B
hs2	37084451	37099244	GPATCH11
hs2	37099210	37157065	EIF2AK2
hs2	37167820	37196598	SULT6B1
hs2	37196488	37216193	CEBPZOS
hs2	37201612	37231596	CEBPZ
hs2	37231631	37253403	NDUFAF7
hs2	37250502	37324808	PRKD3
hs2	37342827	37373322	QPCT
hs2	37641882	37738468	CDC42EP3
hs2	37923187	38067142	RMDN2
hs2	38066973	38109902	CYP1B1
hs2	38293954	38377285	ATL2
hs2	38561969	38603586	HNRNPLL
hs2	38666081	38741237	GALM
hs2	38743599	38751494	SRSF7
hs2	38751534	38785002	GEMIN6
hs2	38797729	38875934	DHX57
hs2	38875962	38929072	MORN2
hs2	38889841	38975449	ARHGEF33
hs2	38981549	39124345	SOS1
hs2	39175646	39229588	CDKL4
hs2	39249266	39437301	MAP4K3
hs2	39664982	39717963	TMEM178A
hs2	39736060	39779267	THUMPD2
hs2	40097270	40611053	SLC8A1
hs2	42048021	42058517	PKDCC
hs2	42169353	42332548	EML4
hs2	42333546	42425088	COX7A2L
hs2	42442017	42493982	KCNG3
hs2	42494569	42756947	MTA3
hs2	42762481	42764261	OXER1
hs2	42767089	42792593	HAAO
hs2	43222402	43226606	ZFP36L2
hs2	43230836	43596046	THADA
hs2	44167969	44244384	PPM1B
hs2	44168851	44320310	AC013717.1
hs2	44275458	44321494	SLC3A1
hs2	44316281	44361862	PREPL
hs2	44361947	44772592	CAMKMT
hs2	44941702	44946071	SIX3
hs2	45005182	45009452	SIX2
hs2	45388680	45612165	SRBD1
hs2	57907629	58159920	VRK2
hs2	58159243	58241372	FANCL
hs2	60450520	60554467	BCL11A
hs2	60756253	60802086	PAPOLG
hs2	60881521	60931612	REL
hs2	60940222	61018259	PUS10
hs2	61017225	61051990	PEX13
hs2	61065871	61138034	KIAA1841
hs2	61145068	61164829	C2orf74
hs2	61187463	61471087	USP34
hs2	61477849	61538626	XPO1
hs2	61824848	61854143	FAM161A
hs2	61868085	61888671	CCT4
hs2	61888724	62147247	COMMD1
hs2	62196115	62224731	B3GNT2
hs2	62500218	62511894	TMEM17
hs2	62673851	63046487	EHBP1
hs2	63050057	63057836	OTX1
hs2	63119559	63827843	WDPCP
hs2	63588609	63607197	MDH1
hs2	63840940	63891562	UGP2
hs2	63892146	64019428	VPS54
hs2	64092652	64144420	PELI1
hs2	64453969	64461381	LGALSL
hs2	64524305	64593005	AFTPH
hs2	64631621	64751005	SERTAD2
hs2	64988477	65023865	SLC1A4
hs2	67397322	67412089	ETAA1
hs2	68041130	68110948	C1D
hs2	68122936	68157549	WDR92
hs2	68131238	68261230	AC017083.3
hs2	68157888	68176238	PNO1
hs2	68178857	68256237	PPP3R1
hs2	68284171	68320051	CNRIP1
hs2	68365282	68397453	PLEK
hs2	68459422	68467294	FBXO48
hs2	68467572	68655862	APLF
hs2	68643579	68658251	PROKR1
hs2	68679601	68826833	ARHGAP25
hs2	68860909	68871397	BMP10
hs2	68945232	68952893	GKN2
hs2	68974573	68980980	GKN1
hs2	69013178	69249327	ANTXR1
hs2	69319780	69387250	GFPT1
hs2	69396113	69437628	NFU1
hs2	69457997	69674349	AAK1
hs2	69644425	69827112	ANXA4
hs2	69829660	69881384	GMCL1
hs2	69893956	69905575	SNRNP27
hs2	69897688	69942945	MXD1
hs2	69960089	69962265	ASPRV1
hs2	70087477	70089203	PCBP1
hs2	70149880	70248615	C2orf42
hs2	70209444	70248660	TIA1
hs2	70257386	70281185	PCYOX1
hs2	70281362	70293740	SNRPG
hs2	70295975	70302090	FAM136A
hs2	70447284	70554193	TGFA
hs2	70607618	70768225	ADD2
hs2	70777310	70790643	FIGLA
hs2	70808643	70820599	CLEC4F
hs2	70830211	70835816	CD207
hs2	70900576	70965373	VAX2
hs2	70935900	70965431	ATP6V1B1
hs2	70939318	70995336	AC007040.2
hs2	70978380	70985499	ANKRD53
hs2	70985942	70994873	TEX261
hs2	71064344	71079808	NAGK
hs2	71109684	71130239	MCEE
hs2	71130632	71150101	MPHOSPH10
hs2	71182738	71227103	PAIP2B
hs2	71276561	71435069	ZNF638
hs2	71453722	71686768	DYSF
hs2	72129238	72148038	CYP26B1
hs2	72175984	72826041	EXOC6B
hs2	76747719	77593319	LRRTM4
hs2	88446787	88452693	FOXI3
hs2	88524649	88529585	TEX37
hs2	88556741	88627464	EIF2AK3
hs2	88691673	88750929	RPIA
hs2	134455759	134719000	TMEM163
hs2	134838616	134902034	ACMSD
hs2	134918235	134959342	CCNT2
hs2	134964485	135047468	MAP3K19
hs2	135052292	135176394	RAB3GAP1
hs2	135136916	135531218	ZRANB3
hs2	135531455	135725270	R3HDM1
hs2	138501770	138573547	SPOPL
hs2	138669157	138780390	NXPH2
hs2	140231423	142131016	LRP1B
hs2	142877657	143055833	KYNU
hs2	143091362	143768352	ARHGAP15
hs2	148021011	148516971	MBD5
hs2	208359714	208854503	PTH2R
hs2	209424058	209734118	MAP2
hs2	209771832	209999300	UNC80
hs2	232697299	232860605	GIGYF2
hs2	232765802	232776565	KCNJ13
hs2	232857270	232878708	SNORC
hs2	232878701	233013256	NGEF
hs2	233032672	233035057	NEU2
hs2	233059967	233207903	INPP5D
hs2	233210051	233295674	ATG16L1
hs2	233307816	233347055	SAG
hs2	233354507	233472104	DGKD
hs2	233475520	233566782	USP40
hs2	233617645	233773310	UGT1A8
hs2	233636454	233773305	UGT1A10
hs2	233671898	233773300	UGT1A9
hs2	233681938	233773299	UGT1A7
hs2	233691607	233773300	UGT1A6
hs2	233712992	233773299	UGT1A5
hs2	233718736	233773300	UGT1A4
hs2	233729108	233773299	UGT1A3
hs2	233760270	233773300	UGT1A1
hs2	233775679	233833423	MROH2A
hs2	233833416	233854566	HJURP
hs2	233917373	234019522	TRPM8
hs2	234050679	234077134	SPP2
hs2	234493041	234497081	ARL4C
hs2	234952017	235055714	SH3BP4
hs2	235494043	236131800	AGAP1
hs2	236165236	236168386	GBX2
hs2	236194872	236264409	ASB18
hs2	236324147	236507535	IQCA1
hs2	236567787	236582354	ACKR3
hs2	237085882	237100474	COPS8
hs3	3700814	4467273	SUMF1
hs3	4303304	4317567	SETMAR
hs3	4493345	4847840	ITPR1
hs3	4979437	4985323	BHLHE40
hs3	5122245	5180912	ARL8B
hs3	5187646	5219958	EDEM1
hs3	17157162	18444817	TBC1D5
hs3	39808914	40260321	MYRIP
hs3	48636463	48662886	CELSR3
hs3	48673844	48686364	NCKIPSD
hs3	48688003	48740353	IP6K2
hs3	105366909	105576900	ALCAM
hs3	105655461	105869552	CBLB
hs3	107377439	107378635	CCDC54
hs3	107522936	107811339	BBX
hs3	108043091	108091862	CD47
hs3	108160812	108222435	IFT57
hs3	108296490	108378285	HHLA2
hs3	108380368	108529322	MYH15
hs3	108549864	108589644	CIP2A
hs3	108589705	108694840	DZIP3
hs3	108743424	108757384	RETNLB
hs3	108822770	108855005	TRAT1
hs3	108907792	108953879	GUCA1C
hs3	108958248	109118134	MORC1
hs3	109118252	109151401	C3orf85
hs3	109293788	109316517	DPPA2
hs3	109326141	109337572	DPPA4
hs3	112815709	112846856	CD200R1L
hs3	112921205	112975103	CD200R1
hs3	112990984	113015060	GTPBP8
hs3	113002444	113019861	NEPRO
hs3	113211003	113287459	BOC
hs3	113286930	113441610	CFAP44
hs3	113361901	113515151	AC112128.1
hs3	113442718	113515187	SPICE1
hs3	113532296	113629578	SIDT1
hs3	113648385	113696646	USF3
hs3	113716458	113746300	NAA50
hs3	113747033	113812056	ATP6V1A
hs3	113828182	113947174	GRAMD1C
hs3	113947901	113965401	ZDHHC23
hs3	113964137	114056594	CCDC191
hs3	114005833	114088422	QTRT2
hs3	114127580	114199407	DRD3
hs3	114234631	114237578	ZNF80
hs3	114276913	114310288	TIGIT
hs3	114314501	115147271	ZBTB20
hs3	115623510	115721490	GAP43
hs3	115802363	117139389	LSAMP
hs3	118900557	119146068	IGSF11
hs3	119146151	119160042	TEX55
hs3	119147375	119187807	AC083800.1
hs3	119173517	119205143	UPK1B
hs3	119211732	119240946	B4GALT4
hs3	119294383	119420714	ARHGAP31
hs3	119428949	119468830	TMEM39A
hs3	119468963	119494708	POGLUT1
hs3	119498547	119525090	TIMMDC1
hs3	119524293	119559614	CD80
hs3	119579268	119589945	ADPRH
hs3	119597875	119629811	PLA1A
hs3	119636457	119665324	POPDC2
hs3	119654513	119677454	COX17
hs3	119703022	119767102	MAATS1
hs3	119703076	119807570	AC069444.2
hs3	126006355	126101561	SLC41A3
hs3	146069440	146163653	PLOD2
hs3	146192335	146251179	PLSCR4
hs3	146391421	146495991	PLSCR2
hs3	146515180	146544856	PLSCR1
hs3	146576555	146606216	PLSCR5
hs3	147386046	147406860	ZIC4
hs3	147393422	147510293	ZIC1
hs3	148697784	148743008	AGTR1
hs3	148791102	148860187	CPB1
hs3	148865296	148897203	CPA3
hs3	148991408	149031775	GYG1
hs3	149030127	149086554	HLTF
hs3	149129638	149173732	HPS3
hs3	149162410	149221829	CP
hs3	149318498	149334414	TM4SF18
hs3	149369022	149377692	TM4SF1
hs3	149474697	149503394	TM4SF4
hs3	149517235	149736714	WWTR1
hs3	149738472	149752495	COMMD2
hs3	149761100	149968385	ANKUB1
hs3	149812708	149962139	RNF13
hs3	149964904	150050788	PFN2
hs3	150408335	150466431	TSC22D2
hs3	150541998	150603228	SERP1
hs3	150546678	150586016	EIF2A
hs3	150602875	150630445	SELENOT
hs3	150659885	150703971	ERICH6
hs3	150741125	150763477	SIAH2
hs3	150870376	150905439	MINDY4B
hs3	150882997	150941743	AC020636.2
hs3	150926163	150972999	CLRN1
hs3	151085697	151437072	MED12L
hs3	151197832	151203216	GPR171
hs3	151212117	151278542	P2RY14
hs3	151294086	151316820	GPR87
hs3	151326312	151329549	P2RY13
hs3	151336843	151384753	P2RY12
hs3	151425384	151458709	IGSF10
hs3	173396284	174286644	NLGN1
hs3	174438573	175810548	NAALADL2
hs3	179794958	180037053	PEX5L
hs3	180602163	180617828	TTC14
hs3	180602858	180684942	CCDC39
hs3	180868141	180982753	FXR1
hs3	180983709	180989774	DNAJC19
hs3	181711925	181714436	SOX2
hs3	182793503	182921629	ATP11B
hs3	182938074	182985953	DCUN1D1
hs3	183015218	183116075	MCCC1
hs3	183122215	183163839	LAMP3
hs3	183178043	183428778	MCF2L2
hs3	183253253	183298504	B3GNT5
hs3	192139395	192767764	FGF12
hs3	192796815	192917856	MB21D2
hs3	193241128	193277738	PLAAT1
hs3	193274789	193378820	ATP13A5
hs3	193398967	193593111	ATP13A4
hs3	193593144	193697811	OPA1
hs4	35948221	36244514	ARAP2
hs4	36281622	36345756	DTHD1
hs4	42408373	42657105	ATP8A1
hs4	42893267	43030658	GRXCR1
hs4	44173903	44448809	KCTD8
hs4	44622065	44678556	YIPF7
hs4	44678420	44700928	GUF1
hs4	44682200	44726588	GNPDA2
hs4	46035769	46124054	GABRG1
hs4	46248427	46475230	GABRA2
hs4	46734827	46909245	COX7B2
hs4	46918900	46993581	GABRA4
hs4	46993723	47426447	GABRB1
hs4	47450787	47463702	COMMD8
hs4	47485275	47593486	ATP10D
hs4	47593999	47838106	CORIN
hs4	47847233	47914667	NFXL1
hs4	47914142	48040173	NIPAL1
hs4	47935977	48016681	CNGA1
hs4	61201258	62078335	ADGRL3
hs4	76435229	76783253	SHROOM3
hs4	76894152	76898144	SOWAHB
hs4	76949703	77040384	SEPTIN11
hs4	77047155	77075989	CCNI
hs4	77157207	77433388	CCNG2
hs4	77511753	77611834	CXCL13
hs4	77713387	77819615	CNOT6L
hs4	77862830	77952785	MRPL1
hs4	78057323	78544269	FRAS1
hs4	78551747	78610451	ANXA3
hs4	78776342	78916372	BMP2K
hs4	147732063	148072776	ARHGAP10
hs4	148078762	148444698	NR3C2
hs4	149351903	149896233	IQCM
hs4	150264435	151015727	LRBA
hs4	152320544	152536092	FBXW7
hs4	152618628	152680012	TMEM154
hs4	152769354	152779730	TIGD4
hs4	152779937	152918463	ARFIP1
hs4	152936352	152979696	FHDC1
hs4	153152342	153339317	TRIM2
hs4	153344649	153415118	MND1
hs4	153466346	153636711	TMEM131L
hs4	153684070	153705702	TLR2
hs4	153710160	153760024	RNF175
hs4	153780591	153789083	SFRP2
hs4	154231742	154491799	DCHS2
hs4	154535005	154550400	PLRG1
hs4	154562956	154571086	FGB
hs4	154583128	154590745	FGA
hs4	154604134	154612967	FGG
hs4	154626945	154753120	LRAT
hs4	154781213	154828813	RBM46
hs4	155208636	155217078	NPY2R
hs4	155342658	155376970	MAP9
hs4	155666711	155732349	GUCY1A1
hs4	155758992	155807774	GUCY1B1
hs4	155829729	155866277	ASIC5
hs4	155854738	155920406	TDO2
hs4	155924118	155953866	CTSO
hs4	177309874	177362936	NEIL3
hs5	69369293	69414801	RAD17
hs5	69415065	69444330	MARVELD2
hs5	69492292	69558104	OCLN
hs5	69560208	69594723	GTF2H2C
hs5	70025247	70043113	SERF1B
hs5	70049638	70078522	SMN2
hs5	70900665	70918530	SERF1A
hs5	70925030	70953942	SMN1
hs5	70968166	71025339	NAIP
hs5	71032670	71067689	GTF2H2
hs5	71455651	71567820	BDP1
hs5	71587288	71658706	MCCC2
hs5	71719275	71721048	CARTPT
hs5	72107234	72209565	MAP1B
hs5	72219409	72320646	MRPS27
hs5	72320367	72368395	PTCD2
hs5	72439903	72507410	ZNF366
hs5	72816312	72916733	TNPO1
hs5	72956041	73090522	FCHO2
hs5	73120569	73131809	TMEM171
hs5	107859035	108382098	FBXL17
hs5	108747841	109196841	FER
hs5	109334713	109409974	PJA2
hs5	109689366	109869625	MAN2A1
hs5	110289233	110738956	TMEM232
hs5	110738136	110765161	SLC25A46
hs5	111070062	111078026	TSLP
hs5	111091716	111130502	WDR36
hs5	111223653	111494886	CAMK4
hs5	111496033	111512590	STARD4
hs5	111662621	111997464	NREP
hs5	112142441	112419313	EPB41L4A
hs5	112707498	112846239	APC
hs5	112827213	112867582	AC008575.1
hs5	112861188	112898371	SRP19
hs5	112876385	112922289	REEP5
hs5	112976702	113022195	DCP2
hs5	113022099	113488823	MCC
hs5	113432553	113434989	TSSK1B
hs5	113513694	113595285	YTHDC2
hs5	122843439	123029354	SNX24
hs5	167284799	168264157	TENM2
hs5	176060689	176116015	FAM153B
hs5	176063748	176126959	AC139491.7
hs5	176238367	176345991	SIMC1
hs5	176346062	176361807	KIAA1191
hs5	176365487	176401865	ARL10
hs5	176383938	176388927	NOP16
hs5	176388751	176389761	HIGD2A
hs5	176392455	176416569	CLTB
hs5	176447628	176510074	FAF2
hs5	176526712	176538025	RNF44
hs5	176542511	176595974	CDHR2
hs5	176595802	176610156	GPRIN1
hs5	176620082	176630556	SNCB
hs5	176630618	176646644	EIF4E1B
hs5	176647387	176659054	TSPAN17
hs5	176810519	176880898	UNC5A
hs5	176880869	176899346	HK3
hs5	176905005	177022633	UIMC1
hs5	177022696	177081189	ZNF346
hs5	177086905	177098144	FGFR4
hs5	177133025	177300215	NSD1
hs5	177301198	177303744	RAB24
hs5	177301461	177312757	MXD3
hs5	177303799	177306949	PRELID1
hs5	177331567	177351668	LMAN2
hs5	177357924	177372596	RGS14
hs5	177379235	177398848	SLC34A1
hs5	177400109	177400661	PFN3
hs5	177402140	177409576	F12
hs5	177403204	177442901	GRK6
hs5	177446445	177456286	PRR7
hs5	177456608	177474401	DBN1
hs5	177483394	177497606	PDLIM7
hs5	177501907	177511274	DOK3
hs5	177511577	177516961	DDX41
hs5	177519789	177554563	FAM193B
hs5	177592203	177597242	TMED9
hs5	177600132	177610330	B4GALT7
hs5	177707981	177783398	FAM153A
hs5	177992235	177996242	PROP1
hs6	19837370	19842197	ID4
hs6	20099684	20212469	MBOAT1
hs6	20401879	20493714	E2F3
hs6	20534457	21232404	CDKAL1
hs6	21593751	21598619	SOX4
hs6	22287244	22302826	PRL
hs6	22569566	22571666	HDGFL1
hs6	32517353	32530287	HLA-DRB5
hs6	32578769	32589848	HLA-DRB1
hs6	35781019	35793675	CLPSL1
hs6	35794982	35797344	CLPS
hs6	35797206	35845397	LHFPL5
hs6	43243481	43288258	TTBK1
hs6	43295694	43305538	SLC22A7
hs6	43299710	43308797	CRIP3
hs6	43307134	43369647	ZNF318
hs6	43427366	43450427	ABCC10
hs6	43450352	43456632	DLK2
hs6	43477523	43506556	TJAP1
hs6	43506969	43510686	LRRC73
hs6	43509702	43562419	POLR1C
hs6	43511832	43516985	YIPF3
hs6	43522334	43576038	XPO5
hs6	43576185	43620523	POLH
hs6	43605316	43629264	GTPBP2
hs6	43629540	43640952	MAD2L1BP
hs6	43645036	43672600	RSPH9
hs6	43671303	43687791	MRPS18A
hs6	43770184	43786487	VEGFA
hs6	44000580	44007612	C6orf223
hs6	44113451	44127452	MRPL14
hs6	44126914	44155519	TMEM63B
hs6	44158811	44184401	CAPN11
hs6	44216926	44218234	MYMX
hs6	44219553	44234142	SLC29A1
hs6	44246166	44253888	HSP90AB1
hs6	44254096	44257890	SLC35B2
hs6	44258166	44265788	NFKBIE
hs6	44270450	44307506	TMEM151B
hs6	44273194	44378957	AL353588.1
hs6	44278734	44297698	TCTE1
hs6	44298731	44313347	AARS2
hs6	44342650	44380179	SPATS1
hs6	44387706	44450425	CDC5L
hs6	56056590	56394094	COL21A1
hs6	56457987	56954649	DST
hs6	56955107	57027346	BEND6
hs6	57046532	57055239	KIAA1586
hs6	57086844	57170305	ZNF451
hs6	57172326	57189833	BAG2
hs6	57186992	57222307	RAB23
hs6	57314805	57646850	PRIM2
hs6	61679961	62286225	KHDRBS2
hs6	63211446	63213024	FKBP1C
hs6	63275951	63319983	LGSN
hs6	98834574	98839458	POU3F2
hs6	98868535	98948006	FBXL4
hs6	99271168	99350062	FAXC
hs6	99369401	99394195	COQ3
hs6	99398050	99425331	PNISR
hs6	99432379	99521728	USP45
hs6	99520693	99589899	TSTD3
hs6	99542387	99568825	CCNC
hs6	99606774	99615578	PRDM13
hs6	99918519	99994247	MCHR2
hs6	100385009	100464921	SIM1
hs6	100508194	100881372	ASCC3
hs6	101181257	102070083	GRIK2
hs6	107152562	107459564	PDSS2
hs6	107490106	107661306	SOBP
hs6	107702154	107824317	SCML4
hs6	107867756	107958208	SEC63
hs6	108041409	108165854	OSTM1
hs6	108166022	108188805	NR2E1
hs6	108211222	108261246	SNX3
hs6	108294991	108526796	AFG1L
hs6	108559835	108684774	FOXO3
hs6	108848416	108974476	ARMC2
hs6	108986437	109094819	SESN1
hs6	109095110	109163932	CEP57L1
hs6	109366514	109382467	CD164
hs6	109390215	109441171	PPIL6
hs6	109440724	109443919	SMPD2
hs6	109444062	109465968	MICAL1
hs6	109462594	109483219	ZBTB24
hs6	109492856	109691217	AK9
hs6	109691296	109825426	FIG4
hs6	109978256	109980718	GPR6
hs6	110099819	110180004	WASF1
hs6	110180141	110254275	CDC40
hs6	110245928	110358272	METTL24
hs6	110391771	110415575	DDO
hs6	110424687	110476641	SLC22A16
hs6	110609978	110815958	CDK19
hs6	110874770	110898879	AMD1
hs6	110958706	110967890	GTF3C6
hs6	110982015	111028263	RPF2
hs6	111087503	111231194	SLC16A10
hs6	111259327	111445354	MFSD4B
hs6	111299028	111483715	REV3L
hs6	111555381	111606906	TRAF3IP2
hs6	111660332	111873452	FYN
hs6	112054075	112069686	CCN6
hs6	112070663	112087529	TUBE1
hs6	112087591	112102790	FAM229B
hs6	112107931	112254939	LAMA4
hs6	112236806	112350094	AL365214.2
hs6	112347330	112351294	RFPL4B
hs6	113933028	114011308	HDAC2
hs6	128883141	129516569	LAMA2
hs6	129576132	129710177	ARHGAP18
hs6	129831244	129861547	TMEM244
hs6	130013699	130141449	L3MBTL3
hs6	130144315	130365425	SAMD3
hs6	130365734	130443063	TMEM200A
hs6	130827406	130837135	SMLR1
hs6	130839347	131063322	EPB41L2
hs6	131135467	131283535	AKAP7
hs6	131470832	131584332	ARG1
hs6	131573966	131628242	MED23
hs6	131628442	131747418	ENPP3
hs6	131699644	131701401	OR2A4
hs6	131708441	131711017	CTAGE9
hs6	131808016	131895155	ENPP1
hs6	131948176	131951372	CCN2
hs6	137197485	137219449	IFNGR1
hs6	137492199	137494394	OLIG3
